Date,Previous_Close,Close,Percent_Change,Move_Type
2023-02-02,153.1199951171875,188.77000427246094,23.282399616058868,Positive
2024-02-02,394.7799987792969,474.989990234375,20.317643169131227,Positive
2022-04-28,174.9499969482422,205.72999572753906,17.593597780057646,Positive
2025-04-09,510.45001220703125,585.77001953125,14.755608879027715,Positive
2023-04-27,209.39999389648438,238.55999755859375,13.925503587418664,Positive
2025-07-31,695.2100219726562,773.4400024414062,11.252711841922626,Positive
2022-11-10,101.47000122070312,111.87000274658203,10.249336159224342,Positive
2025-05-12,592.489990234375,639.4299926757812,7.922497124860772,Positive
2022-11-30,109.45999908447266,118.0999984741211,7.893293862519379,Positive
2021-04-29,307.1000061035156,329.510009765625,7.297298344746861,Positive
2023-03-14,180.89999389648438,194.02000427246094,7.252631740542892,Positive
2022-06-24,158.75,170.16000366210938,7.187403881643695,Positive
2022-07-27,159.14999389648438,169.5800018310547,6.5535710553368265,Positive
2022-11-07,90.79000091552734,96.72000122070312,6.53155660907323,Positive
2023-03-03,174.52999877929688,185.25,6.142211250605212,Positive
2022-03-16,192.02999877929688,203.6300048828125,6.040726020546239,Positive
2022-10-25,129.72000122070312,137.50999450683594,6.0052368276493295,Positive
2024-07-05,509.9599914550781,539.9099731445312,5.87300615563906,Positive
2022-08-10,168.52999877929688,178.33999633789062,5.820920684536834,Positive
2022-10-17,126.76000213623047,134.0399932861328,5.743129557601656,Positive
2022-02-03,323.0,237.75999450683594,-26.39009457992696,Negative
2022-10-27,129.82000732421875,97.94000244140625,-24.557081408256153,Negative
2025-10-30,751.6699829101562,666.469970703125,-11.334763146610161,Negative
2024-04-25,493.5,441.3800048828125,-10.56129586974417,Negative
2022-09-13,168.9600067138672,153.1300048828125,-9.369082150820873,Negative
2025-04-03,583.9299926757812,531.6199951171875,-8.958265239791874,Negative
2022-04-20,217.30999755859375,200.4199981689453,-7.772306649211735,Negative
2022-05-24,196.22999572753906,181.27999877929688,-7.618609424524436,Negative
2022-07-22,183.1699981689453,169.27000427246094,-7.58857565946135,Negative
2022-12-06,122.43000030517578,114.12000274658203,-6.7875500595277245,Negative
2022-05-05,223.41000366210938,208.27999877929688,-6.772304120139349,Negative
2025-04-10,585.77001953125,546.2899780273438,-6.739853558142039,Negative
2022-06-13,175.57000732421875,164.25999450683594,-6.441882067303794,Negative
2022-06-09,196.63999938964844,184.0,-6.427989945525714,Negative
2022-03-07,200.05999755859375,187.47000122070312,-6.293110312671701,Negative
2022-04-21,200.4199981689453,188.07000732421875,-6.1620551629364195,Negative
2022-10-31,99.19999694824219,93.16000366210938,-6.088703096719039,Negative
2024-07-17,489.7900085449219,461.989990234375,-5.675905556574278,Negative
2024-07-24,488.69000244140625,461.2699890136719,-5.6109217071658835,Negative
2022-10-26,137.50999450683594,129.82000732421875,-5.592311460847965,Negative
